feature,mean_importance
ACTIVE_DAYS_ENDDATE_FACT_max,0.0
ACTIVE_DAYS_ENDDATE_FACT_mean,0.0
ALL_CREDIT_DAY_OVERDUE_sum,0.0
ACTIVE_CREDIT_DAY_OVERDUE_mean,0.0
CLOSED_CREDIT_DAY_OVERDUE_sum,0.0
ACTIVE_BB_STATUS_5_sum_sum,0.0
FLAG_DOCUMENT_5,0.0
CLOSED_BB_STATUS_3_sum_sum,0.0
CLOSED_BB_STATUS_4_sum_sum,0.0
CLOSED_BB_STATUS_5_sum_sum,0.0
SOLD_DAYS_CREDIT_min,0.0
SOLD_DAYS_CREDIT_max,0.0
SOLD_DAYS_CREDIT_mean,0.0
SOLD_CREDIT_DAY_OVERDUE_max,0.0
FLAG_DOCUMENT_6,0.0
SOLD_CREDIT_DAY_OVERDUE_mean,0.0
SOLD_DAYS_CREDIT_ENDDATE_min,0.0
SOLD_DAYS_CREDIT_ENDDATE_mean,0.0
SOLD_DAYS_ENDDATE_FACT_min,0.0
SOLD_DAYS_ENDDATE_FACT_max,0.0
SOLD_DAYS_ENDDATE_FACT_mean,0.0
SOLD_AMT_CREDIT_MAX_OVERDUE_max,0.0
SOLD_AMT_CREDIT_MAX_OVERDUE_mean,0.0
SOLD_CREDIT_DAY_OVERDUE_sum,0.0
CLOSED_BB_STATUS_1_sum_sum,0.0
FONDKAPREMONT_MODE,0.0
ALL_AMT_CREDIT_SUM_OVERDUE_max,0.0
HOUSETYPE_MODE,0.0
CLOSED_CNT_CREDIT_PROLONG_sum,0.0
EMERGENCYSTATE_MODE,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_max,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_mean,0.0
CLOSED_CNT_CREDIT_PROLONG_mean,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_sum,0.0
DEF_60_CNT_SOCIAL_CIRCLE,0.0
CLOSED_AMT_CREDIT_SUM_DEBT_sum,0.0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0
CLOSED_AMT_CREDIT_SUM_DEBT_mean,0.0
CLOSED_AMT_CREDIT_SUM_LIMIT_sum,0.0
AMT_REQ_CREDIT_BUREAU_YEAR,1.223249148551986e-06
PREV_CCB_AMT_DRAWINGS_CURRENT_SUM_SUM,1.4088874107809346e-06
PREV_CCB_AMT_PAYMENT_TOTAL_CURRENT_MEAN_MEAN,1.5407817815615843e-06
CLOSED_CREDIT_TYPE_Microloan,1.5904501630581435e-06
CLOSED_CREDIT_TYPE_Consumer credit,1.9334125924030944e-06
PREV_CCB_MONTHS_BALANCE_MEAN_MEAN,2.199532362245904e-06
PREV_CCB_AMT_TOTAL_RECEIVABLE_MAX_MAX,2.278542853528798e-06
ALL_BB_STATUS_X_sum_sum,2.296534643408954e-06
CLOSED_AMT_CREDIT_MAX_OVERDUE_max,2.349884133345803e-06
ACTIVE_CNT_CREDIT_PROLONG_mean,2.4118336844125564e-06
LIVINGAPARTMENTS_MEDI,2.587544446353007e-06
OCCUPATION_CLUSTER,2.6610855378139675e-06
ACTIVE_AMT_CREDIT_SUM_mean,2.7955592718065246e-06
ACTIVE_BB_STATUS_X_sum_sum,3.160790312284334e-06
PREV_CCB_AMT_BALANCE_MEAN_MEAN,3.46442072707287e-06
PREV_AMT_GOODS_PRICE_SUM,3.508565334175984e-06
ALL_BB_STATUS_1_sum_sum,3.533371712416411e-06
PREV_RATE_DOWN_PAYMENT_MIN,3.863827218864024e-06
ACTIVE_AMT_CREDIT_SUM_OVERDUE_mean,3.906068117753847e-06
WEEKDAY_APPR_PROCESS_START_FRIDAY,4.162621060621596e-06
PREV_CCB_SK_DPD_MEAN_MEAN,4.442025459594489e-06
POS_SK_DPD_MEAN,4.519379691303449e-06
CLOSED_BB_STATUS_2_sum_sum,4.950575281670311e-06
REG_REGION_NOT_WORK_REGION,5.246294086402869e-06
ALL_CNT_CREDIT_PROLONG_mean,6.550420544315649e-06
PREV_CCB_MONTHS_BALANCE_MIN_MIN,6.921591787234504e-06
FLAG_OWN_REALTY,7.004692709577931e-06
DAYS_REGISTRATION,7.1858769398636115e-06
CNT_CHILDREN_CAT,7.186978892281815e-06
PREV_INST_DAYS_INSTALMENT_MAX_MAX,7.700808766974987e-06
ALL_CREDIT_TYPE_Consumer credit,7.927730580936653e-06
ACTIVE_CREDIT_TYPE_Credit card,7.95356979059747e-06
TOTALAREA_MODE,8.29187085662486e-06
ACTIVE_AMT_CREDIT_MAX_OVERDUE_mean,8.607391278658837e-06
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,8.611447875139788e-06
PREV_INST_AMT_INSTALMENT_MAX_MAX,8.68516374081807e-06
PREV_CCB_SK_DPD_SUM_SUM,8.752361436448198e-06
WALLSMATERIAL_MODE,9.60692531888352e-06
PREV_AMT_GOODS_PRICE_MAX,1.0235662968627324e-05
NAME_PAYMENT_TYPE_Cash through the bank,1.0579118058795522e-05
POS_MONTHS_BALANCE_MAX,1.060544137798658e-05
FLAG_DOCUMENT_3,1.075943732100626e-05
